TUCASEID,TULINENO,EUFSP,EUGENHTH,EUHGT,EUINCOME2,ETWGT,ETHGT,EUINCLVL,EUFINLWGT,ERSPEMCH,ERC19NUM,EXINCOME1,ERINCOME,EEINCOME1,EUPRPMEL,EUGROSHP,ERTSEAT,ERTSDRK,ERTPREAT,EUDRINK,EUWGT,EUEAT,ERHHCH,ERBMI,EXSCLBRK,EESCLBRK,EXSCLLCH,EESCLLCH,ERPLWC,ERPBWC,EREATAD,ERDRKAD
20070112060771,1,2,2,71,-1,0,0,2,  8444679.249592,5,2,0,1,1,3,3,5,2,30,1,260,1,3,36.3,0,2,0,1,0.5,0,2,2
20070112060774,1,2,1,68,-1,0,0,2,  6408607.012625,5,1,0,1,1,1,1,25,20,40,1,135,1,3,20.5,0,2,0,2,0,0,2,2
20070112060777,1,2,2,68,-1,0,0,2,  6898929.803188,-1,0,0,1,1,1,1,0,0,125,2,192,2,3,29.2,-1,-1,-1,-1,-1,-1,2,2
20070112060779,1,2,4,57,2,0,0,2,  3039759.559803,-1,0,0,5,2,1,1,0,0,90,2,185,2,3,40,-1,-1,-1,-1,-1,-1,2,2
20070112060780,1,1,3,60,2,0,0,2,  6072574.966372,3,0,0,5,2,1,1,5,0,120,2,130,1,3,25.4,-1,-1,-1,-1,-1,-1,2,2
20070112060781,1,2,5,65,2,0,0,2,  7834456.719627,-1,0,0,5,2,1,1,0,0,20,2,180,2,3,30,-1,-1,-1,-1,-1,-1,2,2
20070112060782,1,2,1,70,-1,0,0,2,  5133130.302497,-1,0,0,1,1,1,1,20,30,0,1,175,1,3,25.1,-1,-1,-1,-1,-1,-1,2,2
20070112060783,1,2,2,68,-1,0,0,2,  6288969.639529,5,2,0,1,1,3,2,0,0,105,2,185,2,3,28.1,0,2,0,2,0,0,2,2
20070112060786,1,2,3,74,1,0,0,2, 11106535.385820,4,3,0,3,2,3,3,45,45,120,1,215,1,3,27.6,0,3,0,3,0,0,2,2
20070112060788,1,2,4,76,1,1,0,2,  2837390.028048,-1,0,0,3,2,1,1,35,370,20,1,330,1,3,40.2,-1,-1,-1,-1,-1,-1,2,2
20070112060789,1,2,2,65,-1,-1,0,2,  5689708.457273,5,1,0,1,1,3,3,45,0,0,2,-5,1,3,-1,0,2,0,2,0,0,2,2
20070112060793,1,2,2,63,-1,0,0,2,  3175583.144569,-1,0,0,1,1,1,1,25,5,40,1,130,1,3,23,-1,-1,-1,-1,-1,-1,2,2
20070112060795,1,2,2,71,-1,0,0,2,  4098359.075269,5,1,0,1,1,1,1,2,50,75,1,200,1,3,27.9,0,2,0,2,0,0,2,2
20070112060796,1,2,1,61,1,0,0,2,  8292034.056666,5,1,0,3,2,1,1,0,0,40,2,130,2,3,24.6,0,2,0,2,0,0,2,2
20070112060797,1,2,4,67,-1,0,0,2, 10398890.088021,3,0,0,1,1,1,1,0,0,45,2,220,2,3,34.5,-1,-1,-1,-1,-1,-1,2,2
20070112060798,1,2,2,64,-1,-1,0,2,  1552939.805471,-1,0,0,1,1,1,1,0,0,270,2,-3,2,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070112060799,1,2,1,70,-2,0,0,2,  3144552.169572,-1,1,73,1,1,2,2,0,0,10,2,140,2,3,20.1,0,2,0,2,0,0,2,2
20070112060800,1,2,2,67,-1,0,0,2,  2103918.133265,3,1,0,1,1,1,1,20,10,70,1,146,1,3,22.9,0,2,0,1,1,0,2,2
20070112060802,1,2,1,66,-1,0,0,2, 37496170.492434,5,1,0,1,1,1,1,16,30,40,1,125,1,1,20.2,41,2,41,2,0,0,2,2
20070112060803,1,2,3,72,-1,0,0,2,  3055039.970034,-1,0,0,1,1,1,1,510,930,30,1,220,1,3,29.8,-1,-1,-1,-1,-1,-1,2,2
20070112060808,1,2,2,72,-1,0,0,2,  2280408.779492,5,2,0,1,1,1,1,0,10,80,1,235,2,1,31.9,0,2,0,1,0.5,0,2,2
20070112060810,1,-3,-3,-3,-3,-1,-1,2,  1005394.872193,-1,1,81,1,1,-3,-3,-3,-3,120,-3,-3,-3,3,-1,-1,-3,-1,-3,-1,-1,2,2
20070112060811,1,2,2,70,-1,0,0,2,  3169308.292815,-1,3,0,1,1,3,2,1,5,65,1,160,1,3,23,0,2,0,1,0.333,0,2,2
20070112060812,1,2,2,62,-1,0,0,2,  3719988.008548,5,2,0,1,1,1,1,30,120,105,1,150,1,3,27.4,0,2,0,2,0,0,2,2
20070112060814,1,2,5,59,2,0,0,2,  3256032.600936,-1,0,0,5,2,1,1,0,0,75,2,160,2,3,32.3,-1,-1,-1,-1,-1,-1,2,2
20070112060822,1,2,3,69,1,-1,0,2, 10936364.859268,-1,2,0,3,2,2,2,0,0,74,2,-2,2,1,-1,0,2,0,1,1,0,2,2
20070112060823,1,2,5,68,-1,0,0,2,  2001771.023910,-1,0,0,1,1,1,1,45,30,0,1,270,1,2,41,-1,-1,-1,-1,-1,-1,2,2
20070112060824,1,2,3,72,-2,0,0,2, 17087891.300599,-1,1,2,-1,-2,2,2,2,0,35,2,150,1,1,20.3,41,2,41,2,0,0,2,2
20070112060830,1,2,2,71,1,0,0,2,  3356443.076438,-1,2,2,4,-2,2,2,20,15,100,1,118,1,3,16.5,0,2,0,2,0,0,2,2
20070112060833,1,2,3,66,-1,0,0,2,  2810403.458787,5,2,0,1,1,2,2,45,490,90,1,230,1,3,37.1,0,2,0,2,0,0,2,2
20070112060834,1,2,4,57,-1,0,0,2,  4082958.908580,5,0,0,1,1,1,1,15,360,75,1,185,1,3,40,-1,-1,-1,-1,-1,-1,2,2
20070112060835,1,2,2,64,-1,0,0,2,  8855198.044022,-1,0,0,1,1,1,1,10,10,15,1,110,1,3,18.9,-1,-1,-1,-1,-1,-1,2,2
20070112060843,1,2,5,63,2,0,0,2,  1577865.613142,-1,0,0,5,2,1,1,0,0,60,2,250,2,3,44.3,-1,-1,-1,-1,-1,-1,2,2
20070112060846,1,2,2,61,2,0,0,2,  1698651.386351,-1,0,0,5,2,1,1,45,2,60,1,129,1,3,24.4,-1,-1,-1,-1,-1,-1,2,2
20070112060847,1,2,3,64,-1,0,0,2,  2707907.857774,-1,2,0,1,1,1,1,15,3,40,1,145,1,3,24.9,0,1,0,1,1,0.5,2,2
20070112060849,1,2,2,68,-1,0,0,2,  3802970.265913,5,0,0,1,1,1,3,10,5,15,1,193,1,3,29.3,-1,-1,-1,-1,-1,-1,2,2
20070112060851,1,2,3,63,1,0,0,2,  4682865.567468,5,2,0,3,2,1,3,10,0,60,2,180,1,3,31.9,0,2,0,2,0,0,2,2
20070112060853,1,2,2,64,-1,0,0,2, 11406580.904629,-1,0,0,1,1,1,1,0,0,35,2,123,2,3,21.1,-1,-1,-1,-1,-1,-1,2,2
20070112060855,1,2,3,61,-1,0,0,2, 10809640.115866,5,0,0,1,1,3,3,0,0,30,2,99,2,3,18.7,-1,-1,-1,-1,-1,-1,2,2
20070112060857,1,2,3,68,-1,0,0,2,  1990835.001698,-1,1,0,1,1,2,2,20,0,40,2,140,1,3,21.3,0,1,0,1,1,1,2,2
20070112060862,1,2,1,65,-1,0,0,2,  3901793.682190,5,2,0,1,1,1,2,5,20,70,1,138,1,3,23,0,2,0,2,0,0,2,2
20070112060863,1,2,3,62,-1,0,0,2,  9105725.756958,-1,0,0,1,1,2,1,0,0,60,2,175,2,3,32,-1,-1,-1,-1,-1,-1,2,2
20070112060870,1,2,2,71,-1,0,0,2, 14777976.069423,5,0,0,1,1,3,3,5,90,61,1,182,1,3,25.4,-1,-1,-1,-1,-1,-1,2,2
20070112060871,1,2,2,76,-1,0,0,2,  2024825.538250,5,1,0,1,1,2,2,0,0,30,2,225,2,3,27.4,0,2,0,2,0,0,2,2
20070112060872,1,2,2,72,-1,0,0,2,  3071122.444752,5,2,0,1,1,2,2,10,0,105,2,230,1,3,31.2,0,2,0,2,0,0,2,2
20070112060875,1,2,2,67,2,0,0,2,  5303356.033673,-1,0,0,5,2,1,1,0,0,120,2,150,2,3,23.5,-1,-1,-1,-1,-1,-1,2,2
20070112060885,1,2,3,73,-1,0,0,2, 15775339.903885,5,0,0,1,1,1,2,0,0,70,2,220,2,3,29,-1,-1,-1,-1,-1,-1,2,2
20070112060888,1,2,1,66,-1,0,0,2,  6077670.765486,-1,0,0,1,1,1,1,5,0,60,2,111,1,3,17.9,-1,-1,-1,-1,-1,-1,2,2
20070112060896,1,2,4,64,-1,0,0,2, 16529256.323002,5,0,0,1,1,2,3,0,0,105,2,154,2,3,26.4,-1,-1,-1,-1,-1,-1,2,2
20070112060897,1,2,1,67,-1,0,0,2,  1692036.244139,-1,0,0,1,1,1,1,0,0,90,2,170,2,3,26.6,-1,-1,-1,-1,-1,-1,2,2
20070112060898,1,2,3,66,-1,0,0,2,  5578011.286169,-1,0,0,1,1,1,1,0,0,30,2,200,2,3,32.3,-1,-1,-1,-1,-1,-1,2,2
20070112060899,1,2,1,67,-1,0,0,2,  2899295.083343,-1,0,0,1,1,1,1,2,0,120,2,158,1,3,24.7,-1,-1,-1,-1,-1,-1,2,2
20070112060900,1,2,4,63,-1,0,0,2,  2995045.214424,-1,0,0,1,1,1,1,0,0,130,2,150,2,3,26.6,-1,-1,-1,-1,-1,-1,2,2
20070112060901,1,2,4,64,1,0,0,2,  9712889.092617,-1,4,0,3,2,3,2,0,0,50,2,210,2,3,36,0,1,0,1,1,0.75,2,2
20070112060902,1,2,2,66,1,0,0,2,  2621018.799087,-1,0,0,3,2,2,3,5,0,60,2,200,1,3,32.3,-1,-1,-1,-1,-1,-1,2,2
20070112060909,1,2,1,71,2,0,0,2,  1837377.335134,-1,0,0,5,2,1,1,0,0,45,2,157,2,3,21.9,-1,-1,-1,-1,-1,-1,2,2
20070112060910,1,1,4,69,2,0,0,2,  1572161.913281,-1,0,0,5,2,1,1,0,0,30,2,107,2,3,15.8,-1,-1,-1,-1,-1,-1,2,2
20070112060915,1,2,3,75,-1,0,0,2, 13857884.316491,5,0,0,1,1,1,2,0,0,50,2,248,2,3,31,-1,-1,-1,-1,-1,-1,2,2
20070112060917,1,2,2,68,-1,0,0,2,  1453638.792474,-1,1,0,1,1,1,1,30,0,90,2,143,1,3,21.7,0,2,0,3,0,0,2,2
20070112060918,1,2,3,68,-1,0,0,2,  2095308.740318,-1,0,0,1,1,1,1,0,0,120,2,261,2,3,39.7,-1,-1,-1,-1,-1,-1,2,2
20070112060925,1,1,2,70,-1,0,0,2, 14523885.961143,-1,1,0,1,1,2,2,0,0,130,2,216,2,3,31,0,1,0,1,1,1,2,2
20070112060929,1,1,2,72,-1,0,0,2,   894732.996618,-1,0,0,1,1,1,1,0,0,40,2,170,2,3,23.1,-1,-1,-1,-1,-1,-1,2,2
20070112060940,1,2,-3,-3,-3,-1,-1,2,  1222813.171060,-1,0,81,1,1,1,1,5,0,10,2,-3,1,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070112060943,1,2,1,63,-1,0,0,2,  2220107.861752,-1,1,0,1,1,1,2,25,0,30,2,118,1,3,20.9,0,2,0,1,1,0,2,2
20070112060944,1,2,3,68,-1,0,0,2,  4134544.697053,-1,0,0,1,1,1,1,5,0,45,2,175,1,3,26.6,-1,-1,-1,-1,-1,-1,2,2
20070112060945,1,2,4,65,-2,0,0,2, 11076671.343058,-1,1,0,2,2,3,1,0,0,30,2,210,2,1,34.9,41,2,41,1,1,0,2,2
20070112060950,1,2,3,71,-2,-1,0,2, 16169106.018398,-1,0,75,1,1,3,3,0,0,15,2,-2,2,1,-1,-1,-1,-1,-1,-1,-1,2,2
20070112060954,1,2,2,61,-1,0,0,2,  4848804.313179,5,0,0,1,1,1,1,6,1,35,1,159,1,3,30,-1,-1,-1,-1,-1,-1,2,2
20070112060956,1,2,3,68,-1,0,0,2,  6552772.481306,-1,0,0,1,1,2,2,0,0,105,2,162,2,1,24.6,-1,-1,-1,-1,-1,-1,2,2
20070112060957,1,2,3,62,2,0,0,2,  6640382.649951,-1,2,0,5,2,1,1,0,0,30,2,120,2,3,21.9,0,2,0,2,0,0,2,2
20070112060958,1,2,2,64,2,0,0,2,  5987404.243083,4,2,0,5,2,1,1,0,0,15,2,230,2,3,39.5,0,2,0,2,0,0,2,2
20070112060959,1,2,1,64,-1,0,0,2,  6149522.027689,1,1,0,1,1,3,1,25,26,30,1,120,1,3,20.6,0,2,0,2,0,0,2,2
20070112060961,1,2,3,72,-1,0,0,2,  3720615.015405,5,5,0,1,1,1,2,0,0,20,2,225,2,1,30.5,0,1,0,1,0.4,0.4,2,2
20070112060962,1,2,4,59,1,0,0,2,  5707068.332560,-1,0,0,3,2,1,1,0,0,85,2,112,2,3,22.6,-1,-1,-1,-1,-1,-1,2,2
20070112060963,1,2,2,71,1,0,0,2,  2894177.899843,-1,1,0,3,2,2,2,7,5,0,1,187,1,3,26.1,0,2,0,2,0,0,2,2
20070112060966,1,2,1,68,2,0,0,2,  4281413.008591,5,0,0,5,2,2,2,0,0,425,2,170,2,3,25.8,-1,-1,-1,-1,-1,-1,2,2
20070112060971,1,2,4,70,2,0,0,2,  8021645.667333,3,2,0,5,2,1,1,0,0,60,2,250,2,3,35.9,0,2,0,1,1,0,2,2
20070112060976,1,2,2,64,1,0,0,2,  2300124.374711,-1,0,0,3,2,1,1,10,0,105,2,150,1,3,25.7,-1,-1,-1,-1,-1,-1,2,2
20070112060982,1,2,4,67,2,0,0,2,  2860427.126440,-1,0,0,5,2,1,1,0,0,145,2,131,2,3,20.5,-1,-1,-1,-1,-1,-1,2,2
20070112060986,1,2,2,65,-3,-1,0,2,  1732676.927574,-1,0,3,-1,-3,1,1,-2,-2,0,-2,-2,-2,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070112060987,1,2,4,69,-1,0,0,2,  2677554.608330,5,0,0,1,1,3,2,120,5,50,1,140,1,3,20.7,-1,-1,-1,-1,-1,-1,2,2
20070112060992,1,2,2,73,1,0,0,2,  2018144.482878,-1,1,2,4,-2,2,2,10,0,135,2,145,1,3,19.1,0,2,0,1,1,0,2,2
20070112060995,1,2,5,61,-1,0,0,2,  2301430.221062,-1,0,0,1,1,1,1,0,22,15,1,220,1,3,41.6,-1,-1,-1,-1,-1,-1,2,2
20070112060997,1,2,4,71,1,0,0,2,  6490325.913488,-1,0,0,3,2,1,1,5,0,20,2,177,1,3,24.7,-1,-1,-1,-1,-1,-1,2,2
20070112060999,1,2,3,69,-1,0,0,2,  9344655.721381,5,1,0,1,1,2,2,0,0,180,2,210,2,3,31,0,2,0,2,0,0,2,2
20070112061000,1,2,3,64,-1,0,0,2, 11476904.655083,2,0,0,1,1,1,1,20,10,100,1,170,1,3,29.2,-1,-1,-1,-1,-1,-1,2,2
20070112061001,1,2,2,64,-1,-1,0,2,  2035987.931470,5,0,0,1,1,1,1,30,1,30,1,-3,1,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070112061005,1,2,2,65,-1,0,0,2,  1779599.567167,5,1,0,1,1,1,1,0,0,75,2,150,2,1,25,0,2,0,2,0,0,2,2
20070112061008,1,2,1,66,1,0,0,2,  7294754.138642,-1,1,0,3,2,1,1,10,10,20,1,130,1,3,21,0,2,0,1,1,0,2,2
20070112061010,1,2,1,63,-1,0,0,2,  4547060.326844,-1,1,0,1,1,1,1,0,0,80,2,145,2,3,25.7,0,2,0,1,1,0,2,2
20070112061017,1,2,4,66,1,0,0,2,  3506403.505686,-1,0,0,3,2,1,1,0,0,25,2,174,2,3,28.1,-1,-1,-1,-1,-1,-1,2,2
20070112061018,1,2,2,66,2,0,0,2,  2891755.293934,5,3,0,5,2,2,3,0,0,85,2,170,2,3,27.4,0,2,0,1,1,0,2,2
20070112061019,1,2,2,73,-1,0,0,2,  3237834.923542,5,1,0,1,1,2,1,30,90,0,1,225,1,3,29.7,0,2,0,2,0,0,2,2
20070112061026,1,2,3,68,1,0,0,2,  1670875.035701,4,0,0,3,2,3,3,0,0,45,2,185,2,3,28.1,-1,-1,-1,-1,-1,-1,2,2
20070112061028,1,2,3,70,-1,0,0,2,  5015707.179157,5,0,0,1,1,3,1,30,540,45,1,180,1,3,25.8,-1,-1,-1,-1,-1,-1,2,2
20070112061037,1,2,3,66,-1,0,0,2,  4637269.746332,-1,1,0,1,1,1,1,0,0,55,2,180,2,3,29,0,1,0,1,1,1,2,2
20070112061038,1,2,2,62,2,0,0,2,  6397616.640751,-1,0,0,5,2,3,3,0,0,120,2,112,2,3,20.5,-1,-1,-1,-1,-1,-1,2,2
20070112061039,1,2,2,66,2,0,0,2,  4891048.213229,5,2,0,5,2,1,1,30,1,30,1,180,1,3,29,0,1,0,1,1,1,2,2
20070112061044,1,1,5,68,2,0,0,2,  7280837.458040,-1,0,0,5,2,3,1,0,0,85,2,205,2,1,31.2,-1,-1,-1,-1,-1,-1,2,2
20070112061046,1,2,3,62,-2,0,0,2,  3115165.633197,-1,2,73,1,1,2,2,0,0,130,2,112,2,3,20.5,0,2,0,2,0,0,2,2
20070112061049,1,-2,3,60,2,0,0,2,  8626561.634086,-1,4,0,5,2,1,1,0,0,130,2,180,2,3,35.2,0,1,0,1,0.75,0.75,2,2
20070112061051,1,2,2,63,-1,0,0,2,  5650213.887820,-1,0,0,1,1,1,1,0,0,85,2,145,2,3,25.7,-1,-1,-1,-1,-1,-1,2,2
20070112061055,1,2,3,71,-1,0,0,2,  1358838.067552,5,1,0,1,1,2,3,0,0,138,2,235,2,3,32.8,0,2,0,1,1,0,2,2
20070112061059,1,2,4,61,1,0,0,2,  1988987.621946,-1,0,0,3,2,1,1,10,10,10,1,135,1,3,25.5,-1,-1,-1,-1,-1,-1,2,2
20070112061064,1,2,3,70,-1,0,0,2,  5689809.281785,5,2,0,1,1,1,3,45,0,85,2,280,1,3,40.2,0,1,0,1,0.5,0.5,2,2
20070112061067,1,2,2,64,-1,0,0,2,  2207124.548512,5,3,0,1,1,1,1,0,0,105,2,136,2,3,23.3,0,2,0,1,1,0,2,2
20070112061075,1,2,2,73,2,0,0,2,  8576008.882859,-1,0,0,5,2,2,3,30,0,15,2,228,1,3,30.1,-1,-1,-1,-1,-1,-1,2,2
20070112061079,1,2,2,65,-1,0,0,2,  1809983.610433,-1,0,0,1,1,1,1,15,0,60,2,225,1,3,37.4,-1,-1,-1,-1,-1,-1,2,2
20070112061080,1,2,2,62,2,0,0,2,  2990186.838575,-1,0,0,5,2,1,1,0,0,140,2,130,2,3,23.8,-1,-1,-1,-1,-1,-1,2,2
20070112061082,1,2,3,68,-1,0,0,2,  6362181.402253,5,0,0,1,1,1,1,0,0,100,2,195,2,3,29.6,-1,-1,-1,-1,-1,-1,2,2
20070112061083,1,2,2,64,1,0,0,2,  2742286.089794,-1,0,0,3,2,1,1,0,0,140,2,160,2,3,27.5,-1,-1,-1,-1,-1,-1,2,2
20070112061090,1,2,2,73,-1,0,0,2,  1981045.449512,-1,0,0,1,1,1,1,1,5,105,1,258,1,3,34,-1,-1,-1,-1,-1,-1,2,2
20070112061094,1,2,2,63,-1,0,0,2,  2262893.124610,5,2,0,1,1,3,2,30,15,30,1,105,1,3,18.6,0,2,0,2,0,0,2,2
20070112061095,1,2,2,66,-1,-1,0,2,  6182394.715522,5,2,0,1,1,1,1,35,0,0,2,-3,1,3,-1,0,2,0,2,0,0,2,2
20070112061096,1,2,4,66,-1,0,0,2,  5818312.898312,5,0,0,1,1,1,2,4,2,50,1,200,1,3,32.3,-1,-1,-1,-1,-1,-1,2,2
20070112061097,1,-2,2,69,-2,0,0,2, 10332617.565135,-1,5,2,-1,-2,2,2,0,0,60,2,130,2,1,19.2,0,1,0,1,1,1,2,2
20070112061101,1,2,1,70,-1,0,0,2,  2299401.591762,5,2,0,1,1,2,2,90,90,100,1,180,1,3,25.8,0,2,0,2,0,0,2,2
20070112061103,1,2,3,74,-1,0,0,2,  6570137.958433,5,0,0,1,1,2,2,30,60,30,1,300,1,3,38.5,-1,-1,-1,-1,-1,-1,2,2
20070112061104,1,2,2,68,-1,0,0,2,  8983621.091929,-1,0,0,1,1,1,2,13,0,40,2,180,1,3,27.4,-1,-1,-1,-1,-1,-1,2,2
20070112061108,1,2,2,66,2,0,0,2,  5953749.441801,5,2,0,5,2,3,2,0,0,80,2,157,2,3,25.3,0,2,0,2,0,0,2,2
20070112061110,1,2,1,68,-1,0,0,2,  3781038.114650,-1,0,0,1,1,1,1,35,585,30,1,145,1,3,22,-1,-1,-1,-1,-1,-1,2,2
20070112061116,1,2,2,67,-1,0,0,2,  5921171.658792,5,2,0,1,1,2,3,0,0,130,2,171,2,3,26.8,0,2,0,2,0,0,2,2
20070112061118,1,2,3,62,-1,0,0,2,  6291215.401193,-1,0,0,1,1,1,1,30,0,120,2,162,1,3,29.6,-1,-1,-1,-1,-1,-1,2,2
20070112061123,1,2,2,66,-1,0,0,2,  1837273.829238,5,1,0,1,1,1,1,10,0,15,2,135,1,3,21.8,0,2,0,2,0,0,2,2
20070112061127,1,2,1,65,-1,0,0,2,  3947269.456770,5,0,0,1,1,1,1,10,10,50,1,150,1,3,25,-1,-1,-1,-1,-1,-1,2,2
20070112061129,1,2,1,73,-1,0,0,2,  2626230.686622,5,3,0,1,1,2,3,0,0,15,2,225,2,3,29.7,0,2,0,1,1,0,2,2
20070112061131,1,2,3,66,-1,0,0,2,  4872780.590981,5,0,0,1,1,2,3,0,0,40,2,190,2,3,30.7,-1,-1,-1,-1,-1,-1,2,2
20070112061132,1,2,2,67,-1,0,0,2,  2803420.668766,-1,1,0,1,1,2,2,0,0,80,2,137,2,3,21.5,0,2,0,1,1,0,2,2
20070112061138,1,2,2,64,-1,0,0,2,  5076921.442055,5,0,0,1,1,2,1,40,360,30,1,160,1,3,27.5,-1,-1,-1,-1,-1,-1,2,2
20070112061140,1,2,1,63,-1,0,0,2,  3289205.172421,5,3,0,1,1,1,1,10,0,85,2,100,1,2,17.7,0,1,0,1,1,0.667,2,2
20070112061146,1,2,2,63,-1,-1,0,2, 17145505.516027,5,0,0,1,1,1,1,25,10,30,1,-3,1,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070112061149,1,2,2,67,-1,0,0,2,  1760949.477407,-1,0,0,1,1,2,2,205,0,15,2,160,1,3,25.1,-1,-1,-1,-1,-1,-1,2,2
20070112061150,1,2,1,63,2,0,0,2, 20443639.824828,-1,0,0,5,2,1,1,0,0,20,2,130,2,3,23,-1,-1,-1,-1,-1,-1,2,2
20070112061155,1,2,2,72,-1,0,0,2, 10133627.350506,4,0,0,1,1,1,1,20,20,30,1,210,1,3,28.5,-1,-1,-1,-1,-1,-1,2,2
20070112061158,1,2,3,63,-1,0,0,2, 10058833.936412,1,1,0,1,1,1,1,20,0,45,2,150,1,3,26.6,0,2,0,2,0,0,2,2
20070112061161,1,1,1,64,-1,0,0,2, 14693164.819617,5,2,0,1,1,1,1,0,0,150,2,125,2,3,21.5,0,2,0,1,0.5,0,2,2
20070112061162,1,2,3,64,-1,0,0,2,  1290808.073066,-1,0,0,1,1,1,1,0,0,60,2,200,2,3,34.3,-1,-1,-1,-1,-1,-1,2,2
20070112061163,1,2,1,62,-1,0,0,2,  4964015.519314,5,2,0,1,1,1,1,0,0,60,2,130,2,3,23.8,0,1,0,1,1,1,2,2
20070112061164,1,2,5,67,-1,0,0,2,  1673997.817632,-1,0,0,1,1,1,1,30,0,180,2,200,1,3,31.3,-1,-1,-1,-1,-1,-1,2,2
20070112061167,1,2,1,60,-1,0,0,2,  2403645.711149,5,1,0,1,1,1,1,60,0,65,2,110,1,3,21.5,0,2,0,1,1,0,2,2
20070112061168,1,2,1,65,-1,0,0,2, 10138888.405127,5,0,0,1,1,1,1,15,180,85,1,121,1,3,20.1,-1,-1,-1,-1,-1,-1,2,2
20070112061169,1,2,3,69,1,0,0,2,  2224828.652191,-1,0,0,3,2,1,1,0,0,70,2,182,2,3,26.9,-1,-1,-1,-1,-1,-1,2,2
20070112061170,1,2,4,62,-1,0,0,2,  4540513.080097,5,0,0,1,1,1,1,30,0,10,2,195,1,3,35.7,-1,-1,-1,-1,-1,-1,2,2
20070112061172,1,2,2,61,-1,0,0,2,   947457.426549,-1,0,0,1,1,1,1,15,0,105,2,126,1,3,23.8,-1,-1,-1,-1,-1,-1,2,2
20070112061173,1,2,3,66,2,0,0,2,  3003830.921665,5,2,0,5,2,2,1,5,0,30,2,200,1,3,32.3,0,2,0,2,0,0,2,2
20070112061175,1,2,2,68,2,0,0,2,  2451669.614519,-1,0,0,5,2,1,1,0,0,135,2,137,2,3,20.8,-1,-1,-1,-1,-1,-1,2,2
20070112061177,1,2,3,69,-1,0,0,2,  1800084.648830,5,1,0,1,1,3,1,3,70,120,1,195,1,3,28.8,0,2,0,2,0,0,2,2
20070112061178,1,2,1,64,-1,0,0,2,  7119498.641025,-1,0,0,1,1,1,1,0,0,20,2,125,2,3,21.5,-1,-1,-1,-1,-1,-1,2,2
20070112061179,1,2,1,71,-1,0,0,2,  3614178.996935,5,0,0,1,1,2,2,10,10,150,1,215,1,3,30,-1,-1,-1,-1,-1,-1,2,2
20070112061181,1,2,1,73,1,0,0,2,  5069937.998865,-1,0,0,3,2,1,1,10,0,45,2,260,1,3,34.3,-1,-1,-1,-1,-1,-1,2,2
20070112061183,1,2,2,72,-1,0,0,2,  2461209.413935,3,2,0,1,1,2,2,0,0,105,2,185,2,3,25.1,0,2,0,1,0.5,0,2,2
20070112061188,1,2,3,68,-1,0,0,2, 11135435.870446,5,0,0,1,1,1,1,20,30,20,1,150,1,3,22.8,-1,-1,-1,-1,-1,-1,2,2
20070112061191,1,2,3,69,-1,0,0,2,  7580106.468390,5,1,0,1,1,3,3,0,0,170,2,175,2,2,25.8,0,2,0,1,1,0,2,2
20070112061193,1,2,2,61,-1,0,0,2,  5078413.525372,5,0,0,1,1,1,1,35,10,50,1,145,1,3,27.4,-1,-1,-1,-1,-1,-1,2,2
20070112061196,1,2,5,65,-1,-1,0,2,  3658132.320865,-1,0,0,1,1,1,1,10,0,75,2,-3,1,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070112061197,1,2,2,69,1,0,0,2,  7517814.731098,5,1,0,3,2,3,1,0,0,90,2,179,2,3,26.4,0,2,0,3,0,0,2,2
20070112061198,1,2,2,71,-1,0,0,2,  4716866.352270,1,3,0,1,1,2,2,0,0,75,2,222,2,3,31,0,2,0,1,0.667,0,2,2
20070112061201,1,2,3,73,-1,0,0,2,  2472096.393641,5,3,0,1,1,3,3,20,175,70,1,240,1,3,31.7,0,2,0,1,1,0,2,2
20070112061202,1,2,3,65,1,-1,0,2,  2671814.265411,5,1,0,3,2,1,1,60,30,55,1,-3,1,3,-1,0,2,0,1,1,0,2,2
20070112061203,1,2,3,65,1,0,0,2,  2646826.554279,-1,0,0,3,2,1,1,120,120,75,1,150,1,3,25,-1,-1,-1,-1,-1,-1,2,2
20070112061207,1,2,4,72,-1,0,0,2,  6347690.487678,-1,0,0,1,1,1,1,25,70,10,1,160,1,3,21.7,-1,-1,-1,-1,-1,-1,2,2
20070112061209,1,2,3,65,-2,0,0,2,  8528002.391056,5,0,2,-1,-2,1,3,0,0,110,2,170,2,3,28.3,-1,-1,-1,-1,-1,-1,2,2
20070112061220,1,2,3,61,-1,0,0,2,  6002792.231474,-1,0,0,1,1,1,1,45,30,0,1,172,1,3,32.5,-1,-1,-1,-1,-1,-1,2,2
20070112061223,1,2,3,68,-1,0,0,2,  6140429.373029,1,0,0,1,1,1,3,5,0,20,2,160,1,3,24.3,-1,-1,-1,-1,-1,-1,2,2
20070112061224,1,2,3,61,-1,0,0,2,  4610937.149529,5,1,0,1,1,1,1,5,0,30,2,200,1,3,37.8,0,2,0,2,0,0,2,2
20070112061226,1,2,5,70,1,0,0,2, 18338982.300449,5,0,0,3,2,2,2,0,0,13,2,205,2,3,29.4,-1,-1,-1,-1,-1,-1,2,2
